   -0.148961147752132539E+01    0.228228622658991709E+01   -0.723065803817068087E+00   -0.932409043248812623E+03
   -0.148757469935318909E+01    0.223758383105587200E+01   -0.707813891208680879E+00   -0.931705476105970092E+03
   -0.150837303668268863E+01    0.226244098396530990E+01   -0.725766927075121693E+00   -0.931665629998386748E+03
   -0.149842524442346336E+01    0.226677836821233347E+01   -0.725188433396530385E+00   -0.931498614683575624E+03
   -0.149688743673477354E+01    0.225810362030276357E+01   -0.712504770709046831E+00   -0.931456995002270105E+03
   -0.149758615076858548E+01    0.228515550619220686E+01   -0.721281560083206763E+00   -0.931446523300683339E+03
   -0.146574830702103109E+01    0.226207244338572133E+01   -0.701223325073504711E+00   -0.931227070529724188E+03
   -0.149860109924965612E+01    0.228006041929437675E+01   -0.719473982171043858E+00   -0.931090405119607794E+03
   -0.147647936176461014E+01    0.227651370918126572E+01   -0.711073444864730675E+00   -0.931050741554549404E+03
   -0.150394183712929275E+01    0.228496256026382127E+01   -0.726029450121087550E+00   -0.931048577569597114E+03
   -0.149068533155593963E+01    0.224826224654516249E+01   -0.716234992873449272E+00   -0.931036325142558894E+03
   -0.146146735722008625E+01    0.224753697542288933E+01   -0.697105206187784709E+00   -0.931020253266115787E+03
   -0.147905649202019118E+01    0.226891229848274545E+01   -0.715501278998632806E+00   -0.930905627207037696E+03
   -0.146802953719568041E+01    0.223811244800255116E+01   -0.697134562239683397E+00   -0.930892039994052993E+03
   -0.147408382606904675E+01    0.226852442963907208E+01   -0.705307019918548939E+00   -0.930743476425441486E+03
   -0.149751930401162570E+01    0.224814028600353888E+01   -0.714040358188025692E+00   -0.930591837609563640E+03
   -0.150518459277526628E+01    0.226326987729304285E+01   -0.725147081504176505E+00   -0.930572250126074550E+03
   -0.148550503941949730E+01    0.224179574671883142E+01   -0.710686391292121300E+00   -0.930563574673623521E+03
   -0.146787815241839814E+01    0.224317316030543168E+01   -0.701949904743851327E+00   -0.930468398004747769E+03
   -0.150415436711134709E+01    0.226153787728310141E+01   -0.719201191647897531E+00   -0.930463569700262951E+03
   -0.147466772736192664E+01    0.224887345806768435E+01   -0.708540058788438287E+00   -0.930393726812792011E+03
   -0.147114527926812055E+01    0.225091492207018007E+01   -0.698941506562814396E+00   -0.930388504730765476E+03
   -0.149251321018391359E+01    0.228387689458999121E+01   -0.722133718357250487E+00   -0.930368338977111534E+03
