   -0.155813809605271159E+01    0.233547166342000612E+01   -0.760922013547090437E+00   -0.285555022735307773E+03
   -0.159367828108466991E+01    0.232895817332305199E+01   -0.781933733940195275E+00   -0.285162275831501233E+03
   -0.157761214227430635E+01    0.236940302473693665E+01   -0.785051588003138789E+00   -0.284372047536964033E+03
   -0.156461054787671938E+01    0.234042935963680465E+01   -0.765832207631787831E+00   -0.284133208551130735E+03
   -0.158892279781510104E+01    0.236730738004988783E+01   -0.790166124328221642E+00   -0.284073400031466576E+03
   -0.154204439782039371E+01    0.231229870240741242E+01   -0.750999320074088317E+00   -0.283900301800764851E+03
   -0.155254109479410118E+01    0.229872417468062684E+01   -0.761284407012160713E+00   -0.283725718857736865E+03
   -0.153164460645138112E+01    0.232741744347951274E+01   -0.759068923845659604E+00   -0.283703498536323707E+03
   -0.153941578276737201E+01    0.230036448495604917E+01   -0.756098944820775110E+00   -0.283649515640193272E+03
   -0.157957837201267459E+01    0.231357710648888082E+01   -0.773391462061019830E+00   -0.283555674729716543E+03
   -0.158349814844714376E+01    0.236076974855316513E+01   -0.789924258815680957E+00   -0.283395408083999826E+03
   -0.159282822901583687E+01    0.234031398203461105E+01   -0.790070648676559628E+00   -0.283305054052668368E+03
   -0.155661481498916543E+01    0.232250306826406305E+01   -0.773454982628835275E+00   -0.283243485448524268E+03
   -0.152955079275157324E+01    0.232777438439992501E+01   -0.754448320811311746E+00   -0.283111492137720461E+03
   -0.156723239353641008E+01    0.231440801696709375E+01   -0.764237378469041495E+00   -0.283070896091639895E+03
   -0.159214998841372291E+01    0.234173084754229022E+01   -0.789985364957252578E+00   -0.282991843941467323E+03
   -0.157968616411854379E+01    0.231569993654660911E+01   -0.773698816612747642E+00   -0.282983427661762505E+03
   -0.158127806759569411E+01    0.236512721387204738E+01   -0.785038640886391192E+00   -0.282973641491036119E+03
   -0.158128973240593584E+01    0.232760234160020207E+01   -0.773852745067518555E+00   -0.282955094786761265E+03
   -0.155373614707863816E+01    0.230425842240334289E+01   -0.757347161927593326E+00   -0.282905058508029697E+03
   -0.153790883049273175E+01    0.230495153967359245E+01   -0.756855117197209104E+00   -0.282886936804447487E+03
   -0.159547911558662925E+01    0.234498352556405099E+01   -0.788899046045288266E+00   -0.282863960505116097E+03
   -0.157333176762851412E+01    0.231121637382246314E+01   -0.774571560302280915E+00   -0.282788955072912472E+03
   -0.154397517162094644E+01    0.234139874206323473E+01   -0.760425416166602197E+00   -0.282672597127345512E+03
   -0.153063101285279846E+01    0.232385937004214194E+01   -0.756268921659368765E+00   -0.282661954036438203E+03
